dataSize,responseTime
1500,14.6992
1500,14.7519
1500,14.4972
1500,14.1260
1500,8.3094
1500,9.0607
1500,8.9075
1500,10.3694
1500,11.1608
1500,13.9440
1500,13.6511
1500,13.6943
1500,13.7805
1500,14.0447
1500,13.9037
1500,14.1343
1500,14.4138
1500,14.1228
1500,14.5944
1500,14.1034
1500,14.7793
1500,14.6421
1500,14.2072
1500,14.4810
1500,14.3168
1500,15.0556
1500,15.1569
1500,15.1352
1500,15.1409
1500,14.8843
1500,15.3989
1500,14.8287
1500,15.0125
1500,14.9970
1500,15.3204
1500,15.3118
1500,15.5705
1500,15.1209
1500,15.3810
1500,14.9950
1500,15.1510
1500,15.0301
1500,15.0389
1500,15.1023
1500,15.5184
1500,15.2542
1500,15.8673
1500,15.5193
1500,15.6828
1500,15.4358
1500,15.2004
1500,15.3867
1500,15.6547
1500,15.6082
1500,13.0925
1500,13.3028
1500,13.0871
1500,13.8526
1500,14.1557
1500,8.4357
1500,8.0464
1500,8.0174
1500,8.1615
1500,9.0777
1500,8.5708
1500,11.0629
1500,11.9969
1500,11.7426
1500,11.7001
1500,12.5646
1500,11.1923
1500,11.3581
1500,12.4581
1500,11.4194
1500,12.3600
1500,13.2927
1500,12.1383
1500,12.3776
1500,12.9235
1500,12.3970
1500,13.1600
1500,12.8758
1500,12.7187
1500,13.6350
1500,13.2208
1500,12.4905
1500,12.7762
1500,11.9876
1500,13.0140
1500,13.2073
1500,12.4330
1500,13.4170
1500,12.2722
1500,12.7439
1500,12.4865
1500,14.0729
1500,12.5863
1500,13.2129
1500,12.7315
1500,12.4028
1500,13.3513
1500,12.7365
1500,12.9808
1500,13.7450
1500,6.7993
1500,10.7498
1500,11.5637
1500,6.9553
1500,7.1253
1500,6.9379
1500,5.9189
1500,7.3113
1500,5.7771
1500,5.7379
1500,6.7627
1500,6.9398
1500,7.0395
1500,6.4143
1500,7.0885
1500,6.1546
1500,7.1761
1500,6.7526
1500,7.4615
1500,7.4260
1500,6.7540
1500,7.4968
1500,7.1828
1500,7.1703
1500,6.9894
1500,7.3219
1500,7.9738
1500,7.3944
1500,8.1410
1500,7.5593
1500,9.2154
1500,8.3858
1500,8.9232
1500,8.3470
1500,8.8858
1500,8.4858
1500,8.4085
1500,8.3778
1500,8.3104
1500,8.7734
1500,8.4783
1500,8.5083
1500,8.4724
1500,8.4702
1500,7.4117
1500,8.5547
1500,9.0409
1500,7.4590
1500,8.6660
1500,8.7565
1500,12.2384
1500,13.4126
1500,8.3054
1500,9.0234
1500,8.7563
1500,8.1942
1500,8.8692
1500,8.5859
1500,8.8970
1500,8.6659
1500,13.8863
1500,8.9224
1500,9.0267
1500,9.2366
1500,9.4384
1500,8.7872
1500,9.6815
1500,9.2494
1500,8.9982
1500,8.9903
1500,9.0963
1500,9.2273
1500,8.7314
1500,8.4532
1500,8.2437
1500,8.5266
1500,8.8780
1500,8.8919
1500,8.4358
1500,8.3848
1500,8.6966
1500,8.0968
1500,8.5125
1500,9.0273
1500,8.5712
1500,8.6514
1500,8.6147
1500,8.6590
1500,8.8323
1500,9.1869
1500,9.0952
1500,8.9320
1500,8.3090
1500,8.3543
1500,9.3622
1500,9.3163
1500,9.5999
1500,8.9638
1500,10.1164
1500,10.7303
1500,10.1558
1500,9.9825
1500,9.8414
1500,9.7281
1500,10.7206
1500,12.2790
1500,11.1218
1500,11.0454
1500,11.5243
1500,10.9264
1500,10.9377
1500,8.1332
1500,7.1112
1500,10.4585
1500,12.0199
1500,8.4491
1500,8.9635
1500,8.2605
1500,8.6261
1500,10.6982
1500,8.8155
1500,10.5704
1500,7.9722
1500,7.8428
1500,8.9199
1500,5.7579
1500,6.5858
1500,6.7043
1500,8.3483
1500,10.8777
1500,11.1425
1500,7.8571
1500,7.0770
1500,7.9606
1500,7.9073
1500,7.8704
1500,7.8278
1500,8.0877
1500,8.0546
1500,7.9432
1500,7.7674
1500,7.9605
1500,8.5683
1500,8.3234
1500,8.3781
1500,8.2128
1500,8.1961
1500,8.3117
1500,8.2921
1500,8.9895
1500,10.8008
1500,9.3871
1500,7.2210
1500,9.4936
1500,8.6232
1500,7.4703
1500,9.6264
1500,8.7007
1500,10.0690
1500,8.8763
1500,9.1254
1500,7.4488
1500,8.5562
1500,7.3914
1500,9.9971
1500,7.6408
1500,8.0675
1500,7.0631
1500,8.8595
1500,7.2968
1500,7.1922
1500,7.9420
1500,7.7338
1500,7.9163
1500,10.5065
1500,9.3314
1500,8.2920
1500,9.3882
1500,10.4131
1500,9.8915
1500,9.1238
1500,8.2690
1500,10.7508
1500,10.9472
1500,11.0155
1500,8.5646
1500,8.6280
1500,8.4672
1500,7.2402
1500,9.5171
1500,8.2591
1500,8.5411
1500,8.7890
1500,7.7374
1500,7.9169
1500,10.0413
1500,7.3752
1500,8.4490
1500,9.3613
1500,9.2454
1500,11.9968
1500,7.6745
1500,8.2873
1500,7.3704
1500,7.4822
1500,6.2848
1500,6.9220
1500,7.6862
1500,8.0106
1500,8.7116
1500,9.2075
1500,7.2714
1500,8.8820
1500,8.7158
1500,7.2149
1500,8.2603
1500,7.1643
1500,8.7152
1500,8.6793
1500,7.2539
1500,9.1313
1500,8.7312
1500,8.1725
1500,8.6500
1500,9.1451
1500,8.0698
1500,8.8218
1500,8.2009
1500,9.3393
1500,8.6273
1500,8.2980
1500,8.5409
1500,9.6393
1500,9.3423
1500,9.2741
1500,8.4709
1500,9.6557
1500,9.9023
1500,9.1910
1500,9.1442
1500,8.4588
1500,8.5235
1500,9.6566
1500,8.6290
1500,9.4199
1500,7.4557
1500,8.9023
1500,9.0825
1500,9.1933
1500,9.9060
1500,7.1908
1500,7.7916
1500,5.3446
1500,5.6250
1500,5.2121
1500,5.2425
1500,5.3845
1500,5.2870
1500,5.4675
1500,5.1310
1500,6.0425
1500,6.0416
1500,5.6262
1500,5.3982
1500,5.5967
1500,6.4828
1500,6.0908
1500,7.1181
1500,6.9611
1500,6.6556
1500,7.1763
1500,7.4560
1500,7.6803
1500,8.2153
1500,7.8821
1500,8.0765
1500,8.0785
1500,8.3213
1500,7.9923
1500,7.4781
1500,7.1170
1500,7.9318
1500,8.4571
1500,8.1598
1500,7.9256
1500,8.1397
1500,7.6788
1500,8.1073
1500,7.9198
1500,7.9402
1500,8.4398
1500,8.0947
1500,6.5851
1500,6.7471
1500,6.8469
1500,6.6137
1500,6.8823
1500,6.4260
1500,6.7343
1500,6.8090
1500,4.6660
1500,4.9798
1500,4.6859
1500,4.6798
1500,4.6992
1500,4.7383
1500,3.0188
1500,3.0721
1500,3.0710
1500,3.0720
1500,3.1468
1500,1.8381
1500,3.1644
1500,3.4508
1500,3.4821
1500,3.4985
1500,3.9563
1500,1.8928
1500,2.2996
1500,2.1120
1500,2.1768
1500,2.4196
1500,2.1437
1500,2.1699
1500,2.2061
1500,2.1976
1500,2.0162
1500,2.3798
1500,2.5808
1500,2.3900
1500,2.6214
1500,2.6247
1500,2.7571
1500,2.7413
1500,2.8504
1500,2.8599
1500,2.6807
1500,3.0629
1500,1.8194
1500,1.9055
1500,1.7724
1500,1.9082
1500,1.9134
1500,1.7595
1500,1.7841
1500,1.9328
1500,1.9404
1500,2.0880
1500,1.2788
1500,2.3212
1500,12.3073
1500,12.7042
1500,7.5959
1500,14.6291
1500,14.9266
1500,14.1635
1500,6.7916
1500,15.0628
1500,7.7395
1500,7.5125
1500,6.7551
1500,7.8091
1500,8.2205
1500,6.5120
1500,8.0765
1500,7.0475
1500,6.6518
1500,7.9439
1500,7.7547
1500,8.0674
1500,7.3038
1500,7.9489
1500,7.2640
1500,8.1682
1500,8.1736
1500,7.0353
1500,6.8567
1500,6.8877
1500,8.8943
1500,8.1884
1500,6.9442
1500,8.9876
1500,7.9099
1500,7.2943
1500,7.3552
1500,7.4103
1500,7.2827
1500,7.4450
1500,7.2988
1500,7.4916
1500,7.5323
1500,7.8031
1500,7.8765
1500,7.7056
1500,8.2706
1500,8.3118
1500,8.2977
1500,8.4659
1500,8.3750
1500,8.4507
1500,3.3261
1500,3.1688
1500,4.1538
1500,3.8925
1500,4.3331
1500,4.4628
1500,4.4637
1500,4.0090
1500,4.0153
1500,4.4810
1500,4.6143
1500,4.4070
1500,4.5549
1500,4.2508
1500,4.5205
1500,4.2435
1500,5.1014
1500,4.1611
1500,4.6424
1500,4.3010
1500,4.7211
1500,4.6517
1500,4.7086
1500,4.3582
1500,3.6097
1500,4.1100
1500,4.4303
1500,4.4464
1500,4.7319
1500,4.4233
1500,4.2982
1500,4.5696
1500,4.8040
1500,4.6545
1500,3.6427
1500,4.3935
1500,5.2311
1500,4.7250
1500,4.4150
1500,4.9225
1500,5.3466
1500,3.5002
1500,3.4498
1500,4.1207
1500,2.7269
1500,2.8545
1500,5.0165
1500,2.8974
1500,3.6501
1500,3.5226
1500,11.1955
1500,11.2014
1500,8.9205
1500,9.0475
1500,9.0110
1500,9.1474
1500,10.2720
1500,10.2576
1500,10.3614
1500,10.2202
1500,11.5353
1500,10.9153
1500,11.4917
1500,8.7255
1500,11.4861
1500,8.5553
1500,6.8084
1500,6.8483
1500,7.2449
1500,8.4728
1500,11.6241
1500,8.4960
1500,8.6111
1500,9.0745
1500,12.0633
1500,9.4580
1500,8.9819
1500,9.0789
1500,8.9510
1500,9.5386
1500,9.6416
1500,8.7727
1500,8.9728
1500,9.3544
1500,9.8945
1500,8.6926
1500,9.5675
1500,8.6419
1500,9.4613
1500,8.7027
1500,9.3886
1500,8.7607
1500,9.3065
1500,8.2367
1500,9.4320
1500,9.7915
1500,9.7260
1500,8.8187
1500,8.9022
1500,9.3318
1500,7.9203
1500,8.5384
1500,7.7420
1500,7.7038
1500,7.4311
1500,15.2537
1500,7.5303
1500,9.0745
1500,8.8888
1500,15.3697
1500,8.0237
1500,9.4905
1500,10.7389
1500,8.1186
1500,7.7159
1500,7.4766
1500,8.6188
1500,9.1018
1500,7.9435
1500,8.5790
1500,7.6112
1500,7.7250
1500,8.2603
1500,9.0861
1500,8.2863
1500,8.0117
1500,7.9858
1500,8.3310
1500,9.7002
1500,9.0376
1500,9.0953
1500,9.3670
1500,9.7746
1500,9.6681
1500,9.6625
1500,9.9495
1500,9.7575
1500,9.9361
1500,9.7689
1500,9.9134
1500,9.7379
1500,9.9138
1500,8.9530
1500,10.0560
1500,9.0046
1500,10.0137
1500,9.0926
1500,9.9335
1500,10.3125
1500,10.4074
1500,5.1766
1500,5.1312
1500,6.5629
1500,9.6184
1500,5.1149
1500,5.6954
1500,5.7235
1500,5.8738
1500,5.4157
1500,5.0972
1500,6.0772
1500,5.9180
1500,6.0483
1500,5.7103
1500,5.3124
1500,6.6053
1500,6.7527
1500,6.4866
1500,11.3902
1500,6.7933
1500,6.0888
1500,5.5219
1500,6.1991
1500,6.4259
1500,11.5830
1500,6.1829
1500,6.5460
1500,6.1557
1500,7.1033
1500,6.5151
1500,6.3859
1500,6.3812
1500,8.3566
1500,6.1030
1500,7.8318
1500,7.6815
1500,7.9691
1500,10.3683
1500,8.1417
1500,7.9523
1500,7.8904
1500,8.0783
1500,8.3270
1500,8.2750
1500,8.2126
1500,8.1722
1500,8.3061
1500,8.6671
1500,8.7198
1500,8.3979
1500,7.5818
1500,10.4870
1500,8.0677
1500,8.0739
1500,8.3375
1500,11.0615
1500,9.1322
1500,7.3774
1500,9.1300
1500,9.1225
1500,9.6063
1500,9.5530
1500,9.1328
1500,9.2124
1500,9.1428
1500,10.3561
1500,8.0057
1500,9.2335
1500,9.9403
1500,8.5654
1500,10.2883
1500,10.4242
1500,9.1760
1500,9.3953
1500,10.3479
1500,9.2294
1500,8.6543
1500,14.1195
1500,9.2921
1500,9.2961
1500,9.8458
1500,9.8245
1500,9.7030
1500,9.6224
1500,11.6385
1500,9.9490
1500,11.8477
1500,11.5102
1500,9.7629
1500,10.0307
1500,9.8153
1500,11.1528
1500,10.0628
1500,10.5583
1500,10.5701
1500,9.7671
1500,10.8016
1500,11.8895
1500,10.6061
1500,10.6657
1500,11.0100
1500,9.8945
1500,6.2880
1500,11.9187
1500,12.3846
1500,6.3510
1500,7.5818
1500,6.4228
1500,6.9654
1500,7.3259
1500,7.2789
1500,6.7942
1500,7.2447
1500,6.2104
1500,6.1860
1500,7.1513
1500,7.4278
1500,7.8031
1500,9.2918
1500,8.7824
1500,8.4632
1500,9.4116
1500,9.1454
1500,7.5721
1500,8.3889
1500,7.4908
1500,9.0179
1500,7.7874
1500,9.5258
1500,8.6932
1500,7.6654
1500,8.4833
1500,9.0253
1500,8.8531
1500,8.7244
1500,10.1748
1500,10.3185
1500,8.4848
1500,8.0307
1500,8.7317
1500,8.6886
1500,9.1517
1500,9.5310
1500,8.5718
1500,9.1294
1500,9.6576
1500,9.6507
1500,9.5095
1500,9.3723
1500,8.6834
1500,10.3048
1500,11.7985
1500,5.3907
1500,5.5713
1500,10.6526
1500,7.2103
1500,6.6458
1500,5.7525
1500,5.6636
1500,7.0022
1500,5.5805
1500,5.6780
1500,7.0029
1500,6.1022
1500,6.0064
1500,7.4476
1500,7.3095
1500,6.7034
1500,7.0539
1500,6.7639
1500,7.7983
1500,6.7948
1500,7.0128
1500,6.6765
1500,7.5903
1500,7.9848
1500,8.1919
1500,8.4634
1500,8.8225
1500,9.1142
1500,9.5118
1500,9.1441
1500,9.1974
1500,8.8995
1500,9.0783
1500,8.8142
1500,9.0630
1500,9.0602
1500,8.9863
1500,8.9604
1500,9.2614
1500,9.0745
1500,9.1825
1500,9.3682
1500,9.1215
1500,8.9603
1500,9.4172
1500,9.1762
1500,9.3042
1500,8.3824
1500,9.0057
1500,9.1680
1500,9.6403
1500,14.0318
1500,7.6695
1500,7.6838
1500,9.8746
1500,10.5265
1500,10.4532
1500,10.6425
1500,10.5099
1500,10.7338
1500,11.9197
1500,10.8658
1500,11.1116
1500,11.8165
1500,11.0270
1500,11.5414
1500,11.3851
1500,11.3248
1500,11.2433
1500,11.3565
1500,11.2448
1500,11.4518
1500,11.9409
1500,11.9786
1500,12.5679
1500,12.4064
1500,12.3957
1500,12.2136
1500,12.5312
1500,12.6594
1500,13.3278
1500,13.7698
1500,12.3633
1500,12.8432
1500,13.7170
1500,12.5740
1500,12.4049
1500,12.4939
1500,13.6135
1500,12.7158
1500,12.5610
1500,12.8528
1500,12.7372
1500,12.7100
1500,12.8477
1500,13.2678
1500,12.9982
1500,13.4025
1500,12.3310
1500,10.4568
1500,11.1247
1500,10.9917
1500,11.6267
1500,13.6659
1500,13.4020
1500,9.5761
1500,9.7475
1500,9.8641
1500,11.6720
1500,12.2818
1500,8.9805
1500,9.5250
1500,9.0753
1500,14.3241
1500,11.3054
1500,13.3767
1500,13.0149
1500,13.5963
1500,9.4675
1500,10.9351
1500,12.7349
1500,11.4913
1500,12.2946
1500,11.6487
1500,12.5778
1500,11.5186
1500,13.4604
1500,7.3262
1500,9.0869
1500,9.0492
1500,9.1324
1500,11.3800
1500,12.4985
1500,9.0358
1500,7.3316
1500,7.2970
1500,9.0338
1500,9.2788
1500,9.6708
1500,9.6864
1500,11.9046
1500,9.6760
1500,12.4613
1500,11.5530
1500,7.5854
1500,7.6270
1500,7.5958
1500,7.7738
1500,5.5477
1500,5.6708
1500,5.7545
1500,8.6415
1500,10.3141
1500,10.3254
1500,5.5293
1500,11.8309
1500,7.7325
1500,7.7048
1500,7.5356
1500,8.1066
1500,8.0258
1500,7.9040
1500,8.1018
1500,7.8580
1500,7.2896
1500,7.6921
1500,8.3043
1500,7.5770
1500,8.2859
1500,7.3025
1500,7.9163
1500,8.3589
1500,7.5234
1500,7.6070
1500,7.2746
1500,7.5885
1500,8.4375
1500,8.1865
1500,8.5288
1500,7.4109
1500,7.9046
1500,7.3911
1500,8.7139
1500,7.3634
1500,7.8534
1500,7.9266
1500,8.0110
1500,8.6817
1500,8.1580
1500,8.8514
1500,8.0039
1500,8.3858
1500,8.7366
1500,8.7130
1500,8.2668
1500,8.4236
1500,8.2767
1500,8.6961
1500,9.9118
1500,12.1145
1500,10.8502
1500,5.3700
1500,9.6192
1500,11.5160
1500,11.2196
1500,7.6824
1500,10.2424
1500,12.7925
1500,8.0311
1500,6.4023
1500,6.8296
1500,5.9190
1500,8.8005
1500,8.5371
1500,10.2187
1500,7.5382
1500,6.7531
1500,7.1258
1500,7.1028
1500,7.6841
1500,7.7492
1500,8.4485
1500,9.9200
1500,8.1053
1500,7.6190
1500,8.5448
1500,8.1423
1500,8.9831
1500,9.4714
1500,8.0697
1500,10.4634
1500,8.9216
1500,7.9754
1500,8.7506
1500,8.9006
1500,8.6735
1500,8.6804
1500,9.0919
1500,10.1846
1500,8.1974
1500,9.0781
1500,8.5358
1500,8.7990
1500,9.5384
1500,11.0964
1500,8.9084
1500,8.9754
1500,9.4722
1500,13.7428
1500,8.2132
1500,14.6569
1500,11.6379
1500,12.4364
1500,13.6509
1500,12.4464
1500,13.4083
1500,13.6492
1500,8.7192
1500,12.8278
1500,13.1480
1500,12.5865
1500,13.3893
1500,10.8074
1500,13.5435
1500,10.3556
1500,10.7935
1500,11.6229
1500,12.7185
1500,9.7784
1500,11.1061
1500,9.0737
1500,13.7408
1500,13.0953
1500,10.4145
1500,11.6831
1500,9.4821
1500,10.5940
1500,11.2759
1500,14.1149
1500,12.3761
1500,12.6123
1500,12.6908
1500,11.3448
1500,10.3024
1500,9.9242
1500,14.3612
1500,9.8673
1500,13.7792
1500,12.0170
1500,13.1789
1500,14.3585
1500,14.6952
1500,12.6624
1500,14.8542
1500,14.1395
1500,14.9435
1500,10.6901
1500,12.6683
1500,8.1478
1500,10.9968
1500,6.5224
1500,11.5902
1500,10.3514
1500,11.0947
1500,11.9120
1500,7.5328
1500,11.6628
1500,10.7611
1500,11.0420
1500,8.4535
1500,12.6220
1500,8.3564
1500,9.4948
1500,8.8560
1500,8.2333
1500,8.8453
1500,8.4149
1500,8.1097
1500,11.7173
1500,8.4979
1500,13.7745
1500,8.2804
1500,8.6933
1500,8.5464
1500,14.0268
1500,9.0603
1500,13.9418
1500,8.6336
1500,9.3078
1500,8.8030
1500,8.6704
1500,9.6291
1500,9.1470
1500,10.3870
1500,9.8346
1500,8.9076
1500,9.1504
1500,9.2957
1500,9.8945
1500,10.0267
1500,9.5928
1500,10.5924
1500,10.1283
1500,10.5805
1500,13.4445
1500,10.3515
1500,10.2056
1500,16.0922
1500,13.9472
1500,6.3740
1500,6.6518
1500,6.7289
1500,5.3614
1500,5.8506
1500,5.5762
1500,5.5708
1500,5.5243
1500,5.6862
1500,5.5665
1500,7.1806
1500,6.5279
1500,6.4362
1500,5.7129
1500,6.2373
1500,6.6817
1500,7.0286
1500,7.2347
1500,7.2145
1500,7.1948
1500,7.1574
1500,7.2395
1500,7.3430
1500,7.3979
1500,7.3773
1500,7.3776
1500,7.3303
1500,7.3984
1500,7.2936
1500,7.3277
1500,7.3069
1500,7.4307
1500,7.2883
1500,7.3873
1500,7.4169
1500,7.7933
1500,7.9859
1500,7.8225
1500,7.9762
1500,7.8683
1500,8.0066
1500,8.0203
1500,8.1205
1500,8.3624
1500,8.4260
1500,8.6005
1500,8.4816
1500,8.7010
1500,8.7133
1500,13.7888
1500,13.7893
1500,12.3360
1500,12.2598
1500,12.2844
1500,14.4254
1500,14.1243
1500,12.9839
1500,13.1660
1500,14.4537
1500,13.1957
1500,14.5435
1500,14.6155
1500,14.6301
1500,15.5245
1500,14.5321
1500,14.5716
1500,13.5487
1500,13.6360
1500,13.4532
1500,14.6000
1500,13.5258
1500,14.6165
1500,13.6988
1500,15.6203
1500,15.6411
1500,13.5556
1500,12.7522
1500,13.6805
1500,13.5073
1500,15.6452
1500,13.5028
1500,15.0384
1500,15.6816
1500,14.7815
1500,12.7940
1500,14.7911
1500,15.6669
1500,15.6924
1500,14.7933
1500,14.8165
1500,14.7110
1500,14.7412
1500,15.7158
1500,13.8299
1500,13.2573
1500,13.6781
1500,13.2704
1500,15.7630
1500,13.6721
1500,8.5403
1500,8.5403
1500,6.3330
1500,5.3879
1500,6.3922
1500,4.4002
1500,4.3978
1500,6.3458
1500,4.4515
1500,5.4495
1500,11.0942
1500,11.0871
1500,9.6798
1500,9.7847
1500,10.1721
1500,9.1278
1500,9.8179
1500,9.7582
1500,9.9354
1500,11.2414
1500,11.1578
1500,11.1373
1500,9.2053
1500,10.2639
1500,10.2398
1500,9.2170
1500,9.2238
1500,11.3053
1500,11.3077
1500,10.0288
1500,11.3126
1500,10.2817
1500,11.3579
1500,10.1619
1500,11.3514
1500,10.0509
1500,9.4390
1500,11.4823
1500,11.5040
1500,10.1650
1500,9.4278
1500,11.3896
1500,10.1375
1500,9.4584
1500,12.0945
1500,10.1025
1500,12.0985
1500,11.1801
1500,12.1335
1500,10.8314
1500,9.0821
1500,9.2357
1500,7.2223
1500,5.7667
1500,5.6939
1500,5.8690
1500,7.8110
1500,8.1297
1500,8.0810
1500,8.0923
1500,8.6601
1500,8.6158
1500,8.1133
1500,8.3900
1500,7.7412
1500,9.6173
1500,8.9695
1500,8.8262
1500,9.1905
1500,9.2109
1500,8.2751
1500,8.6783
1500,7.9096
1500,8.0331
1500,7.1900
1500,7.8149
1500,7.7541
1500,8.1751
1500,7.6364
1500,7.4328
1500,7.4809
1500,7.4416
1500,8.1582
1500,8.1178
1500,7.6261
1500,8.0643
1500,8.1474
1500,7.9428
1500,8.2710
1500,8.2156
1500,8.3011
1500,8.6077
1500,8.6322
1500,8.5982
1500,9.2063
1500,9.5164
1500,9.2209
1500,9.6337
1500,10.0956
1500,10.0068
1500,6.9823
1500,4.3000
1500,5.3151
1500,8.2222
1500,7.1713
1500,7.2338
1500,6.6836
1500,6.7513
1500,7.1398
1500,6.8813
1500,7.2443
1500,5.9553
1500,8.0151
1500,7.6098
1500,7.2168
1500,8.2002
1500,8.2137
1500,7.0875
1500,7.2259
1500,8.6336
1500,8.1992
1500,8.2123
1500,5.7107
1500,5.7692
1500,5.8525
1500,5.8724
1500,5.7990
1500,5.7372
1500,5.7882
1500,8.5240
1500,5.8835
1500,6.0822
1500,6.0978
1500,5.9701
1500,6.0392
1500,6.1641
1500,6.0538
1500,6.1127
1500,6.1558
1500,6.0220
1500,6.0511
1500,6.1602
1500,6.1735
1500,6.1129
1500,5.3080
1500,6.3770
1500,3.1761
1500,6.6758
1500,5.8003
1500,3.2506
1500,6.4268
1500,6.2405
1500,6.7649
1500,7.1756
1500,11.8903
1500,7.1090
1500,7.9976
1500,11.5582
1500,6.1765
1500,12.1957
1500,7.7010
1500,8.9145
1500,7.2848
1500,7.2340
1500,7.1287
1500,8.0116
1500,7.9962
1500,7.9986
1500,7.4338
1500,7.6496
1500,8.7531
1500,7.5744
1500,9.1905
1500,7.9686
1500,8.7216
1500,7.4879
1500,7.9001
1500,7.8063
1500,7.7346
1500,8.1086
1500,7.3813
1500,9.1116
1500,8.0832
1500,7.6278
1500,8.2045
1500,9.1603
1500,7.9038
1500,8.6817
1500,7.4016
1500,7.7420
1500,6.5965
1500,7.5008
1500,8.0865
1500,7.7933
1500,7.7773
1500,7.5370
1500,7.8303
1500,7.7303
1500,7.8618
1500,6.7198
1500,4.6005
1500,13.6514
1500,14.0804
1500,13.6587
1500,5.4389
1500,5.1651
1500,14.1988
1500,5.0920
1500,7.0979
1500,7.1486
1500,7.7278
1500,8.0929
1500,7.5860
1500,7.5182
1500,7.5577
1500,7.7533
1500,7.7531
1500,7.8600
1500,7.8098
1500,7.7897
1500,7.6819
1500,7.9273
1500,7.8683
1500,7.9227
1500,7.8444
1500,7.9008
1500,7.9775
1500,7.5993
1500,8.0776
1500,8.0119
1500,8.1773
1500,7.9974
1500,7.8872
1500,7.8955
1500,7.8707
1500,8.0509
1500,8.0538
1500,8.0385
1500,8.1121
1500,8.0391
1500,7.9548
1500,8.0196
1500,7.9996
1500,8.2379
1500,8.2310
1500,8.0558
1500,7.9985
1500,8.2232
1500,8.0871
1500,8.1300
1500,4.7830
1500,8.1178
1500,7.4100
1500,7.3620
1500,9.2727
1500,9.6663
1500,9.4258
1500,11.9982
1500,9.6441
1500,9.2883
1500,9.4293
1500,9.6387
1500,9.6620
1500,14.6190
1500,8.3220
1500,8.3667
1500,8.4911
1500,8.6115
1500,8.6551
1500,8.6044
1500,8.6455
1500,9.8953
1500,8.5473
1500,8.5668
1500,8.7953
1500,8.9023
1500,8.8154
1500,8.9937
1500,8.6673
1500,8.8677
1500,8.7189
1500,8.7707
1500,8.8177
1500,8.7070
1500,11.0419
1500,11.2621
1500,11.0859
1500,11.2420
1500,11.1258
1500,11.1805
1500,11.1979
1500,11.1628
1500,11.2002
1500,11.1997
1500,11.3058
1500,11.1040
1500,11.3742
1500,11.6307
1500,11.6112
1500,11.9881
1500,14.8733
1500,8.9221
1500,8.7319
1500,9.3043
1500,8.5194
1500,11.7060
1500,8.6668
1500,8.8728
1500,11.6849
1500,11.9256
1500,12.3751
1500,12.5125
1500,9.9603
1500,10.7985
1500,9.3853
1500,9.2487
1500,10.0345
1500,9.7336
1500,9.8542
1500,10.0014
1500,10.4140
1500,10.2076
1500,7.6468
1500,11.1522
1500,8.5131
1500,10.7614
1500,8.1402
1500,9.2739
1500,9.7545
1500,7.9564
1500,7.7948
1500,10.9327
1500,8.0654
1500,9.1680
1500,8.6414
1500,7.8963
1500,9.6674
1500,8.2642
1500,8.0120
1500,8.3145
1500,8.6796
1500,7.5195
1500,8.5350
1500,8.6437
1500,8.3025
1500,8.2461
1500,11.2279
1500,7.4023
1500,7.4764
1500,7.7823
1500,7.9364
1500,6.1873
1500,4.9623
1500,6.2575
1500,6.0820
1500,6.3435
1500,6.0513
1500,6.9652
1500,6.9053
1500,7.3655
1500,5.8078
1500,6.2731
1500,6.7147
1500,6.1765
1500,6.0388
1500,6.1735
1500,6.1423
1500,6.6652
1500,6.1160
1500,6.1233
1500,6.5636
1500,6.7667
1500,6.7051
1500,7.8650
1500,7.2025
1500,7.5660
1500,7.0999
1500,6.9244
1500,6.9400
1500,6.7115
1500,6.5789
1500,6.4402
1500,7.0172
1500,7.2776
1500,6.8450
1500,6.8845
1500,7.2364
1500,7.1224
1500,7.5813
1500,7.3181
1500,8.4585
1500,8.5898
1500,8.7414
1500,8.7341
1500,9.3606
1500,9.0226
1500,9.1875
1500,9.2615
1500,8.7602
1500,8.8838
1500,8.2533
1500,8.8978
1500,6.9998
1500,7.5015
1500,7.4225
1500,7.1303
1500,7.7390
1500,7.9035
1500,7.6609
1500,7.2887
1500,6.4808
1500,6.8257
1500,7.6639
1500,6.7295
1500,6.4596
1500,6.5037
1500,6.9567
1500,6.9847
1500,6.8813
1500,7.3318
1500,7.2025
1500,9.5053
1500,9.9486
1500,9.3901
1500,10.1337
1500,6.9851
1500,7.0457
1500,9.8015
1500,9.9526
1500,9.3977
1500,10.0879
1500,7.0496
1500,7.0736
1500,9.5212
1500,7.2212
1500,7.1468
1500,9.4350
1500,10.8293
1500,10.1965
1500,9.7937
1500,11.1042
1500,9.7285
1500,11.0615
1500,7.3170
1500,9.9162
1500,11.0606
1500,10.0228
1500,10.8714
1500,7.8703
1500,6.1100
1500,5.4202
1500,4.3409
1500,5.1207
1500,5.4286
1500,5.1768
1500,5.7388
1500,5.1704
1500,5.8723
1500,5.6835
1500,7.1198
1500,6.0179
1500,7.4370
1500,5.0730
1500,7.8698
1500,7.9919
1500,5.5563
1500,8.1323
1500,8.0753
1500,5.9476
1500,8.6019
1500,8.7208
1500,8.9858
1500,6.2005
1500,5.9953
1500,5.6193
1500,6.4807
1500,6.4839
1500,6.5837
1500,9.9141
1500,6.9112
1500,7.2713
1500,7.1535
1500,6.3596
1500,7.3757
1500,7.0211
1500,6.6866
1500,6.8698
1500,7.7763
1500,7.5485
1500,6.9688
1500,6.9306
1500,6.9083
1500,6.8599
1500,7.5113
